gene,cluster.1,ave_zscore_path.1,mean_trend.1,ave_zscore_cluster.1,new_name.1,new_cluster.1,cluster.4,ave_zscore_path.4,mean_trend.4,ave_zscore_cluster.4,new_name.4,new_cluster.4,cluster.3,ave_zscore_path.3,mean_trend.3,ave_zscore_cluster.3,new_name.3,new_cluster.3,cluster.2,ave_zscore_path.2,mean_trend.2,ave_zscore_cluster.2,new_name.2,new_cluster.2
BTBD9,6,-0.113056804748855,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.141354304867468,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.256253994636481,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.478004457140594,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
DAAM2,4,0.0209082525797105,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.458270408074712,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.287259161403081,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.194460137409949,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
CCND3,4,-0.730801797010382,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.522592824932663,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,0.0374824505521372,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,0.00304104146042038,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
VEGFA,1,0.0457185852304727,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.259006616301868,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.281690141664708,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.0506288437025708,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
HSP90AB1,5,-0.358778483156571,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.236713732183373,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.748262716646027,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.216379312376932,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
ELOVL5,6,-0.089331205599298,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.262811992024266,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,0.0452703034256159,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.287418777609023,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
COL21A1,4,-0.0357293726989338,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.392295900550757,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,0.00463482528648331,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.369327751317894,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
DST,1,0.546694310677499,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.290143941068469,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.177938013154169,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,0.0429853559283011,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
OGFRL1,2,-0.22631961519172,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.248596296986843,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.330531725009732,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.39656083787449,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
RIMS1,5,-0.230547281919928,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.306988127166938,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.915936578175943,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.408118834707113,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
EEF1A1,5,-0.160386453589019,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.1370520230371,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.532948437704903,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.25885687504279,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
IRAK1BP1,2,-0.413968638094667,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.417149288138998,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.504266742718964,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.590048700459012,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
HMGN3,1,0.148737657684879,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,0.21601690032095,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.152892568938233,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.479402729813237,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
PNRC1,5,-0.153434225011939,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.250262731889652,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.731556684031246,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.344509761516225,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
KLHL32,3,0.0206971978410727,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.223154873870102,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.73524093038565,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.477312803550988,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
PNISR,2,-0.232698148450092,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.220561652504371,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.419412090801778,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.450221011400904,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
GRIK2,6,-0.12479034800551,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.0351692247770235,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.155958879942445,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.283121734468773,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
SNX3,5,-0.318102300358208,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.129418142439427,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.771096168785795,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.377212252512214,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
SESN1,2,-0.486665473317856,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.175775201224264,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.610449834052841,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.396214419031244,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
LAMA4,6,0.00428399642406963,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,0.0250538635441251,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.32003050563115,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.283475349821557,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
GJA1,2,-0.475097345732713,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.381620862117007,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.615459784497486,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.615840129781703,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
NKAIN2,4,-0.148638881788384,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.424712116414804,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.463014020885695,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,0.140767351464886,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
TPD52L1,2,-0.617725382348485,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.308486749788117,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.529516334074779,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.349252370926247,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
SLC18B1,4,-0.0311075417502775,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.70338277571206,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.348434643839032,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.339953475240482,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
HIVEP2,6,-0.12340322685618,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.319070240775741,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,0.259282099780249,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.161361959084356,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
EPM2A,3,0.206526375002932,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.387152901298347,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.697215438495983,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.133318775951895,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
SASH1,2,-0.541554270709015,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.302213542794293,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.56223778735991,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.433454768394451,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
TAB2,1,0.818295184268226,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.299964817905165,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.201828592160184,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.132839516093804,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
AKAP12,6,0.200308907009411,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.351567830497643,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.120352010411565,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.314750117301673,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
SOD2,5,-0.0657180340283111,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.18922627066404,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.190943378485188,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,0.0537312101105067,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
TCP1,5,-0.313636218406495,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.235344642200346,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.760313946073685,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.264215444943377,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
PDE10A,1,0.329428484572621,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.227115346430938,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.153178220157447,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,0.122959393323357,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
COL28A1,3,0.349496270945182,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.420535265833394,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.69900369366983,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,-0.00829802913857222,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
GLCCI1,4,-0.0815008400382271,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.46939664965321,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.315020285097513,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.0997608538877665,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
NDUFA4,5,-0.0159734461323863,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.142701088656612,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.421970884949029,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.256162763755991,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
THSD7A,4,-0.152225155427225,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.256041048354958,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.667994695737008,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,0.511921851666145,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
ETV1,5,0.0339882059762844,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.253216690250346,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.482239221519269,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.24280219685275,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
ITGB8,2,-0.700180826908442,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.606377559307419,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.297696810460504,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.357840482134236,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
CREB5,6,-0.421443379244883,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,0.0269402524087162,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,0.0781860257761405,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.221065706510596,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
POU6F2,5,-0.0635287895557089,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.207542445264125,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.434564497436482,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.167011073092672,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
AEBP1,5,-0.25445948264086,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.034809051312113,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.524855135858219,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.280850196979849,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
TPST1,1,0.329526088219158,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.411986419407531,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.0469067160184129,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,0.112800833374853,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
CALN1,1,0.446029493567815,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.223515965399174,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.182113730099836,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,0.0578605022391566,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
CLIP2,5,-0.404060420189916,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.211265450388878,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.831555685017047,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.288152586148309,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
CASTOR2,5,-0.261613280529541,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.141433362008902,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.709430553683331,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.348565679634184,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
HSPB1,5,-0.34614019317626,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.105189446505043,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.711342930304826,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.321652234425612,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
HGF,1,0.30206931351364,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.381162952682711,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.491257090051763,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.329858812121807,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
PCLO,6,-0.355866232836646,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.227835263073314,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.248026177014325,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.743245050551358,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
ZNF804B,1,0.286454816101135,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.294651945112671,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.129881146502422,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.0522487741213317,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
CDK14,3,0.191404862195378,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,-0.00960897884723544,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.759330641166751,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.602235094192755,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
MTERF1,3,0.420615282751145,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,-0.0882392110611141,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.561799139837883,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.312083027248427,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
PLOD3,5,-0.414051591103662,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.198056906794426,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.918898357080279,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.378778730024569,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
CDHR3,3,0.440581756654771,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,-0.183552914319824,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.472574034355946,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.305100622162973,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
NAMPT,6,-0.0692059301758174,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.264386971932031,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,0.167837547793849,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.154088281909166,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
NRCAM,6,0.186282385821411,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.313532287605575,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.327296468348532,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.489142395877418,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
DOCK4,1,0.765363054563377,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.291056433750245,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.101275506557787,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.199005678755021,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
IFRD1,2,-0.490125546350423,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.148455298230192,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.613774305036024,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.369472149534198,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
AASS,3,0.418558523894477,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,-0.0128792309362597,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.813341397861161,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.483397625856511,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
